id,cost
1,22.7140541077
2,12.894162178
3,7.23676204681
4,5.37341356277
5,4.25428104401
6,3.94464874268
7,3.81554436684
8,3.71295976639
9,21.8226070404
10,12.2173681259
11,6.42077112198
12,4.55463457108
13,3.37638258934
14,3.1039917469
15,2.93615055084
16,2.85244560242
17,28.3694858551
18,16.6839389801
19,9.61144828796
20,7.06358098984
21,5.68676805496
22,5.31822824478
23,5.12990856171
24,5.03308296204
25,23.0403289795
26,13.1383943558
27,7.44748449326
28,5.55200052261
29,4.53045797348
30,4.15830898285
31,4.02089452744
32,3.9224922657
33,22.2044219971
34,12.5605182648
35,6.73849105835
36,4.89464950562
37,3.77193379402
38,3.44360589981
39,3.29562878609
40,3.21203374863
41,7.99955415726
42,45.508102417
43,16.2466659546
44,38.3902435303
45,27.3766536713
46,20.4007053375
47,17.4263744354
48,15.6491689682
49,14.6655817032
50,14.1643705368
51,14.0837974548
52,56.86977005
53,43.7769889832
54,34.0655212402
55,7.91439056396
56,3.1205072403
57,19.6939659119
58,19.1038188934
59,13.239610672
60,10.4042730331
61,9.22370147705
62,6.61289739609
63,22.6654682159
64,13.0151329041
65,6.67654371262
66,4.7430434227
67,3.59113383293
68,3.22151231766
69,3.07214665413
70,2.99200677872
71,18.3254871368
72,8.25609397888
73,7.29961395264
74,5.40570211411
75,14.2352104187
76,20.6091175079
77,11.3624649048
78,5.7236661911
79,3.82251167297
80,2.74375772476
81,2.41120004654
82,2.27115917206
83,2.18024110794
84,13.7243518829
85,18.8731975555
86,16.1365718842
87,14.0796194077
88,13.8182449341
89,22.7225418091
90,12.7841768265
91,6.82037591934
92,4.81654644012
93,3.65908670425
94,3.30700182915
95,3.1573703289
96,3.08054161072
97,5.67535734177
98,21.4341487885
99,11.6887273788
100,6.04497528076
101,4.14537477493
102,2.95710468292
103,2.63408446312
104,2.49349045753
105,2.39006686211
106,28.6254901886
107,16.1406707764
108,8.6809720993
109,6.48876857758
110,4.97854852676
111,4.613489151
112,4.45402574539
113,4.29327774048
114,6.81925010681
115,6.6524553299
116,19.666759491
117,14.0366668701
118,11.7677898407
119,9.90864849091
120,48.2218322754
121,37.4568138123
122,32.6522750854
123,25.738155365
124,18.5078163147
125,10.1056718826
126,4.96033191681
127,3.26470971107
128,2.37497210503
129,2.04387331009
130,1.94286715984
131,37.8382377625
132,36.3196411133
133,28.2447681427
134,22.4267253876
135,19.5398674011
136,3.3095138073
137,11.2722129822
138,9.48189735413
139,7.53255176544
140,6.8401350975
141,2.7768599987
142,28.4280261993
143,15.9548921585
144,8.5845489502
145,6.26416301727
146,4.74317026138
147,4.39600515366
148,4.25912761688
149,4.14536809921
150,20.6493301392
151,27.3731632233
152,16.1696891785
153,9.41452217102
154,7.31123399734
155,5.78573560715
156,5.53817558289
157,5.36127328873
158,5.26993322372
159,91.8582000732
160,71.9290390015
161,61.5557327271
162,56.4878845215
163,60.5347595215
164,50.0712432861
165,50.05676651
166,39.1903305054
167,23.0116825104
168,12.3639717102
169,6.99823045731
170,4.36390399933
171,3.10259246826
172,2.84679913521
173,2.69003486633
174,2.62284302711
175,19.7636051178
176,11.8086299896
177,7.22616434097
178,17.371629715
179,4.97712612152
180,6.24243307114
181,49.5566864014
182,22.9512519836
183,15.2814388275
184,10.8923110962
185,28.7214031219
186,18.2274951935
187,13.0293111801
188,10.131280899
189,8.45032501221
190,8.0423412323
191,7.86221981049
192,7.88912200928
193,2.55246567726
194,2.47907662392
195,21.8763484955
196,12.2890577316
197,6.471326828
198,4.55267000198
199,3.36851406097
200,3.09250307083
201,2.9230132103
202,2.84490847588
203,21.5986976624
204,12.0264730453
205,6.24200487137
206,4.34421682358
207,3.18774104118
208,2.91524147987
209,2.75153207779
210,2.66879558563
211,21.4166545868
212,11.936627388
213,6.18360805511
214,4.2965426445
215,3.14619255066
216,2.86548852921
217,2.70263409615
218,2.61682677269
219,21.5966873169
220,11.9728794098
221,6.14312696457
222,4.15928316116
223,3.02584147453
224,2.69007897377
225,2.55253124237
226,2.47136330605
227,21.4757575989
228,11.9638261795
229,6.22025299072
230,4.32537269592
231,3.16799116135
232,2.88465332985
233,2.72272753716
234,2.64062643051
235,21.4757575989
236,11.9638261795
237,6.22025299072
238,4.32537269592
239,3.16799116135
240,2.88465332985
241,2.72272753716
242,2.64062643051
243,17.3894252777
244,12.7907018661
245,10.3527021408
246,8.27562332153
247,23.4348201752
248,13.2828397751
249,7.26990270615
250,5.20050430298
251,3.97365832329
252,3.64515900612
253,3.50978899002
254,3.43312931061
255,30.7202320099
256,23.8958339691
257,13.3619623184
258,7.05293941498
259,4.99259901047
260,3.72632098198
261,3.35935664177
262,3.22137784958
263,3.13219094276
264,18.9181861877
265,30.4172515869
266,20.9729118347
267,14.6561641693
268,11.9990501404
269,9.92077255249
270,9.41630458832
271,9.22560024261
272,8.96308517456
273,3.56474232674
274,6.13169574738
275,22.116563797
276,12.3564929962
277,6.48812913895
278,4.63697719574
279,3.37204623222
280,3.0443944931
281,2.92898750305
282,2.83404445648
283,4.84227228165
284,4.69991540909
285,18.3883590698
286,12.0604915619
287,7.63685083389
288,6.58384990692
289,22.3930149078
290,12.574174881
291,6.79269981384
292,4.99759435654
293,3.86706995964
294,3.51972699165
295,3.34643745422
296,3.25643253326
297,22.0884227753
298,12.2611646652
299,6.40833806992
300,4.4631729126
301,3.25976395607
302,2.92871952057
303,2.78688836098
304,2.6875538826
305,1.74639773369
306,27.3445358276
307,22.3563556671
308,12.9624500275
309,6.93493556976
310,5.07010316849
311,3.81179332733
312,3.43394565582
313,3.29274940491
314,3.21134185791
315,19.9634437561
316,12.5402612686
317,6.36364459991
318,3.51443791389
319,2.36157369614
320,1.98777556419
321,1.86389315128
322,1.7833776474
323,4.75828552246
324,24.9269046783
325,14.9862957001
326,8.70506668091
327,6.66284751892
328,5.46652889252
329,5.18045520782
330,5.04589748383
331,4.93068313599
332,27.0909328461
333,15.9202842712
334,9.29875850677
335,6.86752223969
336,5.52101182938
337,5.15908098221
338,4.99743556976
339,4.88611459732
340,27.0909328461
341,15.9202842712
342,9.29875850677
343,6.86752223969
344,5.52101182938
345,5.15908098221
346,4.99743556976
347,4.88611459732
348,42.081325531
349,16.2522468567
350,11.2284870148
351,7.92265796661
352,6.68560123444
353,4.79653310776
354,2.27133631706
355,16.0904369354
356,8.64561653137
357,7.9398932457
358,8.24635601044
359,4.78832769394
360,4.36949920654
361,12.6180524826
362,13.4879493713
363,23.3483047485
364,16.8111801147
365,13.8634653091
366,12.1964416504
367,11.2490119934
368,9.94513702393
369,48.0705718994
370,22.0402145386
371,12.426440239
372,6.64023017883
373,4.78380966187
374,3.68267869949
375,3.36399054527
376,3.2138171196
377,3.1294362545
378,66.4428024292
379,48.1891708374
380,39.3965568542
381,33.723449707
382,27.5352802277
383,25.329662323
384,14.808139801
385,8.9171962738
386,7.11695861816
387,5.78371286392
388,5.40368509293
389,5.18805551529
390,5.12073373795
391,27.6320571899
392,16.4264392853
393,9.63960361481
394,7.25250673294
395,5.77094125748
396,5.45194530487
397,5.27593564987
398,5.14920043945
399,26.0259304047
400,15.2151021957
401,9.29072570801
402,7.45314788818
403,6.08288574219
404,5.68346309662
405,5.46818971634
406,5.38919115067
407,31.5052833557
408,18.4437561035
409,11.251750946
410,4.26046323776
411,3.70756983757
412,24.6488857269
413,14.4857187271
414,8.62931442261
415,7.01976919174
416,5.30779933929
417,5.06565237045
418,4.89803361893
419,4.75710630417
420,25.5525035858
421,15.1349544525
422,9.27182102203
423,7.35143756866
424,5.94909381866
425,5.68077945709
426,5.53358459473
427,5.3644361496
428,25.5525035858
429,15.1349544525
430,9.27182102203
431,7.35143756866
432,5.94909381866
433,5.68077945709
434,5.53358459473
435,5.3644361496
436,28.4608039856
437,16.6950511932
438,9.97941112518
439,7.76764059067
440,6.31672430038
441,5.99408817291
442,5.81589174271
443,5.70825529099
444,34.4911880493
445,19.9973926544
446,12.5347719193
447,11.0712327957
448,9.75351524353
449,9.19681453705
450,8.92778301239
451,8.72852802277
452,20.6551437378
453,11.2354860306
454,5.55433225632
455,3.55194425583
456,2.39951848984
