id,cost
1,22.8299922943
2,13.0140600204
3,7.20599555969
4,5.43321037292
5,4.21779441833
6,3.95548892021
7,3.79234600067
8,3.68920660019
9,21.7143707275
10,12.1887321472
11,6.4061870575
12,4.54371976852
13,3.37646627426
14,3.10666203499
15,2.93812990189
16,2.85719752312
17,28.4015884399
18,16.6826572418
19,9.69432544708
20,7.14184713364
21,5.70591211319
22,5.33503246307
23,5.15389442444
24,5.06530380249
25,23.100271225
26,13.2453460693
27,7.41020441055
28,5.61557197571
29,4.50776100159
30,4.18922948837
31,3.99766349792
32,3.89884591103
33,22.1337776184
34,12.5184402466
35,6.72133111954
36,4.85990142822
37,3.77438163757
38,3.43320846558
39,3.27681541443
40,3.1966381073
41,7.05046272278
42,61.3487625122
43,13.8270692825
44,40.6056213379
45,28.9705543518
46,21.5085372925
47,17.7368011475
48,16.5101184845
49,15.5958652496
50,15.2313280106
51,15.0225915909
52,60.9561080933
53,42.3906669617
54,34.395740509
55,6.55651903152
56,3.14373874664
57,13.9244604111
58,21.2393684387
59,14.0204706192
60,10.5886983871
61,9.82396888733
62,7.08823251724
63,22.3726825714
64,12.7242259979
65,6.55664348602
66,4.755007267
67,3.51245951653
68,3.16829276085
69,3.02375197411
70,2.93251395226
71,18.7607917786
72,7.944480896
73,6.88909292221
74,5.35672998428
75,26.1643543243
76,20.5827713013
77,11.3145236969
78,5.71458959579
79,3.8176586628
80,2.73495817184
81,2.40923643112
82,2.26048731804
83,2.17065000534
84,14.8287315369
85,20.8411140442
86,16.805727005
87,14.5947742462
88,14.3999423981
89,22.7271003723
90,12.8152780533
91,6.83710765839
92,4.81471538544
93,3.63500952721
94,3.29453206062
95,3.16711592674
96,3.08822536469
97,5.34505653381
98,20.9937648773
99,11.7803525925
100,5.96553850174
101,4.12962627411
102,2.97645759583
103,2.6243596077
104,2.48883962631
105,2.37608456612
106,28.5266227722
107,16.0855731964
108,8.69950389862
109,6.40091466904
110,4.9855427742
111,4.5174779892
112,4.31435489655
113,4.17518663406
114,5.99174833298
115,6.48693704605
116,19.7248649597
117,13.7265710831
118,11.3312940598
119,9.83572483063
120,49.3843955994
121,36.7212295532
122,31.6475868225
123,25.292175293
124,18.9340724945
125,10.2251958847
126,5.03957509995
127,3.31544995308
128,2.42456412315
129,2.10564756393
130,1.96504545212
131,36.685749054
132,36.3918266296
133,27.6816673279
134,23.0803585052
135,19.683719635
136,3.1811439991
137,10.9027357101
138,9.08647727966
139,6.9902215004
140,6.51434755325
141,2.81436443329
142,27.8310184479
143,15.5985441208
144,8.37010669708
145,6.06775760651
146,4.64201021194
147,4.2861161232
148,4.15916347504
149,4.06374454498
150,21.6072273254
151,27.3722896576
152,16.1378803253
153,9.38914203644
154,7.29458761215
155,5.84343385696
156,5.52586221695
157,5.33144569397
158,5.26745319366
159,107.88848877
160,89.0010757446
161,76.6535873413
162,70.455329895
163,73.2136917114
164,62.398235321
165,62.8507614136
166,48.5457572937
167,23.0541744232
168,12.4420194626
169,7.07759666443
170,4.3597779274
171,3.12562346458
172,2.81881093979
173,2.66902804375
174,2.60250639915
175,22.7377719879
176,13.3360033035
177,7.41685819626
178,16.1470184326
179,4.81932878494
180,6.09537363052
181,76.5140380859
182,32.1048278809
183,18.0001487732
184,12.2388620377
185,28.02186203
186,18.1303215027
187,12.5221338272
188,9.96480941772
189,8.13184642792
190,7.82077074051
191,7.57336378098
192,7.60038375854
193,2.60319042206
194,2.78953361511
195,21.7741756439
196,12.2378330231
197,6.43928623199
198,4.54092025757
199,3.36577773094
200,3.07515645027
201,2.90185236931
202,2.82497954369
203,21.5570011139
204,12.0167741776
205,6.25475168228
206,4.3369717598
207,3.20369124413
208,2.92870354652
209,2.76338219643
210,2.67918539047
211,21.4387798309
212,11.9137125015
213,6.17951154709
214,4.26874160767
215,3.14712071419
216,2.85517454147
217,2.68907690048
218,2.6047065258
219,21.598072052
220,12.0059175491
221,6.16961669922
222,4.1605758667
223,3.03411078453
224,2.69282841682
225,2.54238533974
226,2.45631623268
227,21.4494552612
228,11.9664411545
229,6.22773551941
230,4.30297279358
231,3.17440962791
232,2.87856292725
233,2.71071243286
234,2.62882685661
235,21.4494552612
236,11.9664411545
237,6.22773551941
238,4.30297279358
239,3.17440962791
240,2.87856292725
241,2.71071243286
242,2.62882685661
243,17.5166034698
244,12.3533601761
245,10.04088974
246,8.08141613007
247,23.943655014
248,13.6186752319
249,7.4351272583
250,5.36323356628
251,4.04901981354
252,3.71531653404
253,3.57946157455
254,3.50637483597
255,30.9957046509
256,24.2061424255
257,13.5153770447
258,7.18184185028
259,5.08318328857
260,3.77706670761
261,3.39778614044
262,3.27360272408
263,3.18372225761
264,17.5902099609
265,30.0140361786
266,20.3592224121
267,14.3404455185
268,12.1552305222
269,9.95893383026
270,9.41511058807
271,9.19698905945
272,8.96834754944
273,3.51121449471
274,6.87555456161
275,22.0890407562
276,12.3186769485
277,6.49713611603
278,4.61614465714
279,3.36289453506
280,3.0459959507
281,2.93166589737
282,2.8249270916
283,4.82149362564
284,4.51296186447
285,19.1993560791
286,12.2748718262
287,7.70271253586
288,6.75831127167
289,22.3092823029
290,12.6884851456
291,6.87981796265
292,5.02994060516
293,3.83122110367
294,3.5054526329
295,3.3617670536
296,3.26966500282
297,22.0632209778
298,12.238278389
299,6.40195226669
300,4.44584751129
301,3.27190756798
302,2.92651605606
303,2.78220748901
304,2.68445777893
305,1.82119119167
306,36.8438453674
307,22.5165596008
308,12.9349374771
309,6.97361946106
310,5.07165575027
311,3.81005382538
312,3.4480805397
313,3.31048846245
314,3.2161283493
315,19.0419483185
316,12.999130249
317,6.9242143631
318,3.40639662743
319,2.41502714157
320,2.07546615601
321,1.93867361546
322,1.84610080719
323,4.52727508545
324,25.5713806152
325,15.1812019348
326,8.71488952637
327,6.68399620056
328,5.51851177216
329,5.23664617538
330,5.0720281601
331,4.9702372551
332,26.7591629028
333,15.797545433
334,9.26939964294
335,6.81788539886
336,5.49912691116
337,5.13941192627
338,4.95207595825
339,4.8224234581
340,26.7591629028
341,15.797545433
342,9.26939964294
343,6.81788539886
344,5.49912691116
345,5.13941192627
346,4.95207595825
347,4.8224234581
348,37.4831542969
349,15.4381933212
350,10.3623199463
351,7.27171468735
352,6.25478458405
353,4.49549913406
354,2.13845205307
355,21.8091278076
356,11.1824617386
357,10.1448001862
358,9.72281837463
359,5.01728487015
360,4.69769382477
361,13.4198303223
362,13.0777444839
363,22.282781601
364,16.7237510681
365,13.5335674286
366,11.8903102875
367,10.7848358154
368,9.84023094177
369,50.3066291809
370,22.0681419373
371,12.4580945969
372,6.6732006073
373,4.78504133224
374,3.68592643738
375,3.35839176178
376,3.20535945892
377,3.12323832512
378,63.0628356934
379,45.0474700928
380,37.1032943726
381,32.3495674133
382,25.4593162537
383,25.0699214935
384,14.7724351883
385,8.81118297577
386,7.13864660263
387,5.76138448715
388,5.38575410843
389,5.16258430481
390,5.09125709534
391,27.6535415649
392,16.476480484
393,9.66700458527
394,7.26566839218
395,5.82333278656
396,5.50199890137
397,5.29823637009
398,5.19131946564
399,25.6582450867
400,15.1590337753
401,9.12633609772
402,7.43644666672
403,6.05087327957
404,5.66061115265
405,5.44476461411
406,5.35716962814
407,32.4482421875
408,17.6181049347
409,11.3280162811
410,4.20363426208
411,3.95718812943
412,23.871219635
413,14.1671257019
414,8.53142166138
415,6.78825712204
416,5.46606731415
417,5.10178422928
418,4.89584112167
419,4.80227804184
420,24.5637817383
421,14.7607221603
422,8.97920799255
