id,cost
1,22.954536438
2,13.1222496033
3,7.27284908295
4,5.4382853508
5,4.25319910049
6,3.93030881882
7,3.78804779053
8,3.69612550735
9,21.7695178986
10,12.2300462723
11,6.42898845673
12,4.54443645477
13,3.3744533062
14,3.08082389832
15,2.92875742912
16,2.84722232819
17,28.4439163208
18,16.6164455414
19,9.68654918671
20,7.14440965652
21,5.72453260422
22,5.31502819061
23,5.1361079216
24,5.01687240601
25,23.1994304657
26,13.2947940826
27,7.44395446777
28,5.59599113464
29,4.50497198105
30,4.14398050308
31,3.98412418365
32,3.89817786217
33,22.1485080719
34,12.5503015518
35,6.73350906372
36,4.86758041382
37,3.73979735374
38,3.43641805649
39,3.269510746
40,3.18954205513
41,7.01057004929
42,64.0472335815
43,14.0395202637
44,41.4207344055
45,28.8942375183
46,21.2766113281
47,20.287733078
48,18.5385513306
49,17.6049880981
50,16.5444507599
51,16.3445587158
52,52.8275680542
53,38.0868759155
54,31.4858531952
55,7.04863786697
56,3.23637390137
57,18.5278625488
58,20.3762130737
59,13.9244642258
60,11.0189323425
61,9.88964271545
62,6.7878279686
63,21.7286014557
64,12.2825679779
65,6.36330223083
66,4.53366041183
67,3.43502688408
68,3.1104323864
69,2.97845840454
70,2.8874912262
71,17.9231052399
72,8.09004211426
73,7.2007598877
74,5.50586700439
75,15.7092599869
76,20.5501670837
77,11.2950153351
78,5.67545175552
79,3.80969190598
80,2.73006153107
81,2.40178823471
82,2.2616853714
83,2.16838526726
84,14.9682283401
85,20.5562038422
86,15.2309370041
87,13.1986036301
88,13.2456512451
89,22.7082424164
90,12.8406934738
91,6.82133293152
92,4.83940553665
93,3.66399025917
94,3.3116004467
95,3.1826376915
96,3.10700702667
97,5.24480104446
98,21.7080135345
99,11.9379663467
100,6.07959508896
101,4.14046955109
102,2.95662212372
103,2.62646055222
104,2.48687958717
105,2.41709423065
106,28.0554733276
107,15.734249115
108,8.64757823944
109,6.19144010544
110,4.92352581024
111,4.51311254501
112,4.29578256607
113,4.13493919373
114,6.32356643677
115,6.36188697815
116,18.7505950928
117,13.599149704
118,11.5101613998
119,9.74247074127
120,41.4333572388
121,31.0919589996
122,27.6754512787
123,22.0402412415
124,18.8110370636
125,9.92251491547
126,4.94605350494
127,3.23586702347
128,2.32566642761
129,2.00643062592
130,1.87451577187
131,40.01927948
132,42.5992469788
133,30.6148929596
134,25.9372081757
135,22.2858695984
136,3.24769997597
137,11.9600496292
138,9.63178634644
139,7.80362653732
140,7.23619651794
141,2.75250267982
142,27.9406585693
143,15.6578874588
144,8.50744533539
145,6.16908502579
146,4.77701616287
147,4.35797452927
148,4.17674303055
149,4.08260965347
150,20.4480304718
151,26.8604679108
152,15.931268692
153,9.42227649689
154,7.24915504456
155,5.83768987656
156,5.54224824905
157,5.38779211044
158,5.24898958206
159,137.173049927
160,97.1308059692
161,81.7200088501
162,76.6288528442
163,76.2071304321
164,70.0237808228
165,73.5869064331
166,61.0456581116
167,23.2041912079
168,12.6094770432
169,7.25994586945
170,4.43416929245
171,3.1336786747
172,2.84661054611
173,2.69183969498
174,2.61221718788
175,18.1991939545
176,11.2907180786
177,6.3924779892
178,14.3348684311
179,5.42323589325
180,6.53035974503
181,72.3730697632
182,28.3508300781
183,17.9223976135
184,11.7732000351
185,27.7666625977
186,18.6422080994
187,12.5911855698
188,10.3461971283
189,8.66721439362
190,8.18506622314
191,8.01061058044
192,8.01200580597
193,2.34327197075
194,2.26664280891
195,21.8058261871
196,12.26957798
197,6.46224784851
198,4.5748462677
199,3.38637495041
200,3.08108639717
201,2.92581510544
202,2.8447034359
203,21.5760307312
204,12.0372333527
205,6.25081253052
206,4.34068393707
207,3.20071530342
208,2.89267158508
209,2.75147199631
210,2.66870832443
211,21.4606018066
212,11.9723501205
213,6.21008777618
214,4.30576992035
215,3.17086601257
216,2.86829042435
217,2.72204637527
218,2.63429379463
219,21.5459346771
220,11.9494371414
221,6.12201738358
222,4.17696762085
223,3.03642487526
224,2.69933438301
225,2.55417490005
226,2.46817445755
227,21.5084514618
228,12.0077619553
229,6.22825431824
230,4.32873344421
231,3.19484448433
232,2.88525772095
233,2.74134659767
234,2.65643930435
235,21.5084514618
236,12.0077619553
237,6.22825431824
238,4.32873344421
239,3.19484448433
240,2.88525772095
241,2.74134659767
242,2.65643930435
243,17.5999622345
244,12.2277088165
245,10.1047210693
246,8.06843662262
247,23.9265327454
248,13.6304607391
249,7.40382432938
250,5.39127111435
251,4.11044740677
252,3.7338373661
253,3.60783457756
254,3.53311681747
255,31.3153572083
256,23.7804393768
257,13.3441057205
258,7.03013563156
259,4.99003410339
260,3.71285915375
261,3.3640601635
262,3.22127461433
263,3.12660360336
264,17.7183475494
265,30.1727161407
266,20.3086128235
267,13.720957756
268,11.9314413071
269,9.48373413086
270,9.04155254364
271,8.86896800995
272,8.76022624969
273,3.48957467079
274,8.1191034317
275,22.1861724854
276,12.3092460632
277,6.52016735077
278,4.55884599686
279,3.41043257713
280,3.06254768372
281,2.90979099274
282,2.81876277924
283,4.71443080902
284,4.61887931824
285,19.2042751312
286,13.8586816788
287,9.2761964798
288,7.88291454315
289,22.3879795074
290,12.6376514435
291,6.86930656433
292,5.05192089081
293,3.81713533401
294,3.46268749237
295,3.30819678307
296,3.22757363319
297,22.0345020294
298,12.2587776184
299,6.39549255371
300,4.43977403641
301,3.25226974487
302,2.91747117043
303,2.79292607307
304,2.6977057457
305,1.74722552299
306,34.7755889893
307,22.374288559
308,12.8879327774
309,6.89551877975
310,4.98951148987
311,3.81173706055
312,3.46386599541
313,3.30149579048
314,3.21243405342
315,19.8656711578
316,12.5982065201
317,6.26850938797
318,3.26069545746
319,2.12635803223
320,1.85518705845
321,1.72954165936
322,1.63699376583
323,5.24607133865
324,25.3911037445
325,14.9541559219
326,8.77328491211
327,6.60039806366
328,5.43987369537
329,5.11463499069
330,5.0114865303
331,4.91468524933
332,26.8013591766
333,15.8012866974
334,9.24657344818
335,6.93329763412
336,5.59927082062
337,5.12910556793
338,4.94071149826
339,4.83341646194
340,26.8013591766
341,15.8012866974
342,9.24657344818
343,6.93329763412
344,5.59927082062
345,5.12910556793
346,4.94071149826
347,4.83341646194
348,40.93176651
349,15.308757782
350,10.7608699799
351,7.30002593994
352,6.12346601486
353,4.93373680115
354,2.18323874474
355,15.0851221085
356,8.34418773651
357,7.47881650925
358,8.96507072449
359,5.02620744705
360,4.42023229599
361,15.9627761841
362,14.0332717896
363,21.9797477722
364,16.8805103302
365,13.2579889297
366,11.5071640015
367,10.2775220871
368,8.95462799072
369,47.5893211365
370,22.0305595398
371,12.4127721786
372,6.61694049835
373,4.77056121826
374,3.68133091927
375,3.35740733147
376,3.19006109238
377,3.10485100746
378,70.0089874268
379,50.5168190002
380,42.4014282227
381,37.4769248962
382,29.0954475403
383,25.4384250641
384,15.0281963348
385,8.78139686584
386,7.07191562653
387,5.90842962265
388,5.55850124359
389,5.37056922913
390,5.30884408951
391,27.735534668
392,16.4116268158
393,9.6454782486
394,7.33789682388
395,5.85562419891
396,5.50557994843
397,5.36156988144
398,5.21781635284
399,26.0987815857
400,15.4242477417
401,9.01935482025
402,7.32520341873
403,6.166867733
404,5.81457662582
405,5.6054315567
406,5.55204725266
407,28.9191646576
408,16.1836662292
409,11.1050214767
410,4.0188164711
411,3.99764800072
412,23.9818458557
413,14.1817884445
414,8.5632982254
415,6.90726089478
416,5.38785648346
417,5.0970492363
418,4.9403181076
419,4.90262937546
420,24.9235477448
421,14.9945726395
422,9.05167198181
423,7.29233169556
424,6.04285907745
425,5.71421098709
426,5.59493875504
427,5.48672008514
428,24.9235477448
429,14.9945726395
430,9.05167198181
431,7.29233169556
432,6.04285907745
433,5.71421098709
434,5.59493875504
435,5.48672008514
436,27.9394168854
437,16.5846996307
438,10.0347471237
439,7.7653055191
440,6.3031668663
441,5.95425844193
442,5.79435825348
443,5.70076990128
444,33.3273239136
445,19.5773487091
446,12.582821846
447,10.2925567627
448,9.11099529266
449,8.57235431671
450,8.38656330109
451,8.32732963562
452,20.6152763367
453,11.1884002686
454,5.51409482956
455,3.53938603401
456,2.37582826614
457,2.04751992226
458,1.91063404083
459,1.83720386028
460,21.7210273743
461,12.0784893036
462,6.25184822083
463,4.33616256714
464,3.13682579994
465,2.79996538162
466,2.66008901596
467,2.57338404655
468,14.3208646774
469,12.3469753265
470,11.513633728
471,11.0373888016
472,8.03005218506
473,28.6332473755
474,17.1810855865
475,9.96405410767
476,7.6580991745
477,6.22541999817
478,5.84988451004
479,5.69982624054
480,5.56446218491
481,28.8182430267
482,17.2475242615
483,9.96244621277
484,7.77549934387
485,6.29955291748
486,5.93579673767
487,5.76477146149
488,5.6032204628
489,4.41029596329
490,17.3497104645
491,10.2926158905
492,8.16106128693
493,7.11158800125
494,22.3459720612
495,12.5620536804
496,6.9556593895
497,5.05905199051
498,3.87045383453
499,3.58284521103
500,3.4184346199
